,Loss,Accuracy,Recall,Precision,F1
0,0.22374697747053923,0.3888888888888889,0.3333333333333333,0.12962962962962962,0.18666666666666668
1,0.22249857087930044,0.3888888888888889,0.3333333333333333,0.12962962962962962,0.18666666666666668
2,0.22133414502497073,0.3900462962962963,0.33428030303030304,0.4631131711085361,0.18871092608650109
3,0.22024960374390637,0.39351851851851855,0.33703102453102457,0.35243664717348927,0.19803807100499052
4,0.2192433813103923,0.3958333333333333,0.3388347763347763,0.3525716529250098,0.20494448851638516
5,0.21834373860447495,0.39351851851851855,0.3368055555555555,0.32276549361569606,0.20548471493465345
6,0.21743775021146844,0.39814814814814814,0.3405934343434343,0.33888888888888885,0.21310368118878756
7,0.21677523133931337,0.40046296296296297,0.3424873737373737,0.3488158619423536,0.21680803055022246
8,0.21622776157326168,0.40046296296296297,0.3424873737373737,0.3573778307508939,0.21672855879752428
9,0.21570514528839677,0.3993055555555556,0.3414953102453102,0.3484180894682088,0.21624017137929688
10,0.21533653581583942,0.40046296296296297,0.34244227994227994,0.352847471127041,0.21807886475304436
11,0.21493327452076805,0.3993055555555556,0.34145021645021645,0.32440072803314873,0.21781576719742166
12,0.21460211994471373,0.39699074074074076,0.33946608946608947,0.3177083333333333,0.21675228310502284
13,0.21426920096079508,0.3993055555555556,0.34136002886002886,0.32660051972596266,0.2203627831743972
14,0.2139737887514962,0.40046296296296297,0.3421717171717172,0.31678138779518267,0.2260436382467388
15,0.21369475181455966,0.4097222222222222,0.35037878787878785,0.64669428931724,0.24980338835692417
16,0.2130748028004611,0.3958333333333333,0.32756132756132755,0.5861327525062131,0.26280437207137325
17,0.21244361168808407,0.4212962962962963,0.3475829725829726,0.6190253879329509,0.26080647053161404
18,0.21195857778743463,0.4050925925925926,0.3335588023088023,0.5929141896355011,0.2345234641667433
19,0.21177228402208398,0.4201388888888889,0.3500180375180375,0.6100610132746713,0.3052538195695044
20,0.21145917806360456,0.4340277777777778,0.36075036075036077,0.6201218414129036,0.30865443099170564
21,0.21137772390136012,0.41782407407407407,0.3459145021645022,0.607430529846644,0.28031957699065346
22,0.21107516023847792,0.4363425925925926,0.36607142857142855,0.6237311076020754,0.32687180189710763
23,0.21086285732410573,0.4351851851851852,0.36354617604617606,0.6219443227229656,0.3219918793637659
24,0.21057273889029468,0.4340277777777778,0.36300505050505044,0.6212716222533894,0.321736689107382
25,0.21034361477251406,0.44907407407407407,0.37806637806637805,0.632128903618678,0.339540230242019
26,0.21014455126391518,0.44328703703703703,0.373241341991342,0.6270173762983383,0.3374476810504536
27,0.20993551170384442,0.4375,0.36846139971139974,0.6235347208629651,0.3333039571055986
28,0.20952075333506973,0.4363425925925926,0.36733405483405485,0.5395622895622896,0.33225784819145815
29,0.2091847117300387,0.4618055555555556,0.3902867965367965,0.5578201176187665,0.3517314062029509
30,0.20882324819211606,0.4525462962962963,0.3823502886002886,0.5669654335741575,0.3481209663792561
31,0.20854396566196723,0.45601851851851855,0.3851010101010101,0.5693863471314452,0.350570363819051
32,0.2081772055890825,0.47337962962962965,0.3999819624819625,0.5810034325480792,0.3637895793021064
33,0.20797687603367698,0.47800925925925924,0.404040404040404,0.5400118331763627,0.367407958823446
34,0.20761960082583958,0.48148148148148145,0.4074675324675325,0.5864828625890574,0.3696304278298667
35,0.2072902697103995,0.47337962962962965,0.4009289321789322,0.5812127102694871,0.3632844052006757
36,0.20713413148014634,0.47337962962962965,0.40147005772005767,0.5827878030362211,0.3622593139291633
37,0.20663120680385166,0.47337962962962965,0.4009289321789322,0.5373219373219373,0.3634292426182035
38,0.2064208851920234,0.47337962962962965,0.4006583694083694,0.5369032212003009,0.36377025498278953
