,Loss,Accuracy,Recall,Precision,F1
0,0.22350986617984195,0.3301158301158301,0.3313953488372093,0.11035818005808325,0.16557734204793026
1,0.22249214351177216,0.3030888030888031,0.3028360557227809,0.30599528432829176,0.27959536038749705
2,0.22263651634707596,0.3281853281853282,0.3267987568666798,0.31150200941307943,0.20597802435230142
3,0.22244002376541946,0.333976833976834,0.334023886510825,0.2850900659889424,0.22959529609048682
4,0.22255957307237567,0.32142857142857145,0.32245326189752344,0.3371544838813462,0.22954387738586957
5,0.22255418381907724,0.333976833976834,0.33348942919019237,0.32188800226463066,0.277239246562003
6,0.22228479746616248,0.3223938223938224,0.32270450459375905,0.331157720203604,0.29402524346394987
7,0.22225065439036398,0.3204633204633205,0.3201136614187377,0.32369690181758676,0.2595854367092192
8,0.2223502393021728,0.3301158301158301,0.3312667326502511,0.3513048210903961,0.20096155771251575
9,0.2222193515661991,0.34459459459459457,0.34329322030002135,0.3604140987180426,0.2463746884236179
10,0.22229106363021967,0.34459459459459457,0.34310378460212515,0.5855844743226019,0.21352624904523876
11,0.22218819504434412,0.33204633204633205,0.3317579752558321,0.3333373805071918,0.2934634216337779
12,0.22227009769641992,0.2972972972972973,0.29755031895843065,0.3159395769344231,0.242738158911703
13,0.22244365558479773,0.31756756756756754,0.31812775950116673,0.30434019072639407,0.2667625600780681
14,0.22224187625176978,0.32625482625482627,0.3251205705928842,0.27233877233877235,0.2304988036798997
15,0.22219150535988086,0.32625482625482627,0.3260642200290289,0.37563156718086294,0.28271861763727446
16,0.22211218106024194,0.33204633204633205,0.3315683048273241,0.317169774330117,0.2780768255427578
17,0.22241267200672266,0.333976833976834,0.33408795177953327,0.3842022413623476,0.22129836028743236
18,0.22226279612743494,0.33494208494208494,0.3334670326521613,0.3982392787179305,0.2020833622562855
19,0.22215956268888531,0.33687258687258687,0.3373582186633824,0.3461665183660488,0.3221677456249003
20,0.22219313048955167,0.32625482625482627,0.3268349863224901,0.3796820197207332,0.28318989405299483
21,0.22223414932236527,0.32625482625482627,0.32612029636277634,0.328647823473827,0.2656948968761917
22,0.22205865337993158,0.3252895752895753,0.3250170220164363,0.327282610968241,0.28354176634168654
23,0.22209089452570135,0.32432432432432434,0.3243511155531856,0.3255676577199526,0.32368965392442633
24,0.22220166975801642,0.33783783783783783,0.3363572059222048,0.32604970370245306,0.2057150664497219
25,0.2219843887018435,0.32722007722007723,0.32708308039086376,0.3095799640610961,0.28861489589674455
26,0.222037878000375,0.361003861003861,0.3611694214327503,0.38951157489941907,0.2699361433757969
27,0.22207714797872485,0.3484555984555985,0.34701868649929885,0.3891281324962997,0.2298098726670155
28,0.22207863674019324,0.34459459459459457,0.34349088775764924,0.4208953679268803,0.26525228675312534
29,0.2220211634130189,0.3407335907335907,0.3400681754826628,0.3493899154318944,0.3037335201910101
30,0.2221063072934295,0.3185328185328185,0.31841014852134286,0.36120584084626955,0.26735562220314096
31,0.22198973912181277,0.3416988416988417,0.34051776554588464,0.3617655249234197,0.2628043932191257
32,0.22191712802106683,0.3532818532818533,0.35252647842242896,0.376119549000905,0.30006803560444567
33,0.22204271591070926,0.333976833976834,0.33403342952431925,0.33275375719444944,0.3006254925330962
34,0.222063245195331,0.34555984555984554,0.34418996408459757,0.35543350627320097,0.23914377269460133
35,0.2219382221951629,0.3532818532818533,0.35275809278302117,0.34298489927371917,0.3241372884063373
36,0.2222690862236601,0.32142857142857145,0.32169411072226767,0.30679816836914403,0.2657716428847729
37,0.22197514953035297,0.3474903474903475,0.347439372320631,0.3715936787762286,0.2727346794865473
38,0.22186687769311847,0.3581081081081081,0.3571182300858596,0.35969179915733607,0.3042526709611095
39,0.22187521602168228,0.3484555984555985,0.347495327241993,0.3358201640446267,0.2956182819095655
40,0.22194502299482172,0.34555984555984554,0.344936423618497,0.32235130321067823,0.30622982968085555
41,0.22175630927085876,0.36003861003861004,0.3597995740529753,0.37847098364684156,0.31235192980375875
42,0.22176931256597693,0.36196911196911197,0.36099942790483985,0.37400246018889566,0.30225310279556755
43,0.22181619116754242,0.3581081081081081,0.35873285292880674,0.3790290422151316,0.3214142374313477
44,0.22176185656677594,0.3561776061776062,0.35502979136171925,0.36555545952530877,0.2848714499896384
45,0.2217399464412169,0.34266409266409265,0.34116880303900055,0.3443450806993546,0.20844613693630554
46,0.22174392866365839,0.3581081081081081,0.3580892863444738,0.36052660000372416,0.35794048853514987
47,0.22161210125142877,0.3503861003861004,0.35060048946998473,0.35995884167314013,0.3464675862710167
48,0.2216455638408661,0.3716216216216216,0.372231044855563,0.39548156227922265,0.34900304379691777
49,0.22154799781062387,0.35135135135135137,0.3500567481489468,0.3561120678657992,0.25952523120010806
50,0.22155169329859994,0.3474903474903475,0.3473084412041907,0.35095665615374466,0.3411422575420014
51,0.22161543730533484,0.3484555984555985,0.34792877755211266,0.37148837969023457,0.3244720553752121
52,0.22145682844248685,0.35135135135135137,0.3500509365427645,0.37816063710773706,0.2545442897893414
53,0.22145014956141962,0.35424710424710426,0.35419259630511357,0.37049406734880147,0.32556520349004087
54,0.22154589900464722,0.34942084942084944,0.3485822837637322,0.3590356685385881,0.30747580670133884
55,0.2214084236007748,0.3716216216216216,0.37105166113188076,0.3767082508492306,0.34219359356273776
56,0.22133403610099445,0.3590733590733591,0.3591812774331285,0.3634904657262829,0.35891779471308033
57,0.22138099146611762,0.36003861003861004,0.35996736596963,0.36774300052826203,0.3358735859233986
58,0.22118696118846085,0.35231660231660233,0.35167375876880724,0.35859972294969883,0.31433552012428695
59,0.22097140460303336,0.35135135135135137,0.35065440466327163,0.3482974038743149,0.31504846941881287
60,0.2210282123450077,0.38513513513513514,0.38480369397992065,0.38518486215959835,0.3494700083365285
61,0.22113146203936954,0.3581081081081081,0.3570429301244202,0.3698695912786918,0.29514589265484825
62,0.22103145267024185,0.36196911196911197,0.3623659728677315,0.38350810549436143,0.3337030719418779
63,0.22089950966112543,0.36776061776061775,0.3674960670481282,0.36165150155922937,0.34025310627518207
64,0.2210487782052069,0.3561776061776062,0.3551975347134198,0.3775703855664691,0.3054545844053101
65,0.22072551918752265,0.3503861003861004,0.34936101470967706,0.3471889376016523,0.2942255328713636
66,0.22063723838690555,0.3581081081081081,0.35749482702296503,0.3565482891731387,0.33647878424494976
67,0.2206062895782066,0.3667953667953668,0.36661802077090716,0.3650311087459266,0.3649638619504187
68,0.22066337005658584,0.3638996138996139,0.3636648911319423,0.3640952680497316,0.34091966352788017
69,0.22066089510917664,0.3561776061776062,0.3553204849890583,0.3605110537043927,0.3142683372779429
70,0.22039155752369852,0.35135135135135137,0.35134062746568323,0.3519637497739687,0.34883021592940205
71,0.22001709134289713,0.37065637065637064,0.37013821100307026,0.3759668217225706,0.33627395466839327
72,0.22007382593371652,0.3783783783783784,0.3774163169180551,0.43766655544433325,0.32074651059304976
73,0.22024273872375488,0.3764478764478765,0.37668318846407506,0.38103013780573813,0.3451662374883866
74,0.21984504795435703,0.38513513513513514,0.3847484432503941,0.3972160947712418,0.36450781216964073
75,0.21987027742645956,0.37741312741312744,0.3773199397665062,0.39389933675221234,0.34567635290211624
76,0.21991262652657248,0.37741312741312744,0.376391928245604,0.4011924086336398,0.32358000957902316
77,0.21944396062330765,0.3803088803088803,0.38004904736604733,0.38251882462130277,0.37283375314545514
78,0.21919974007389761,0.37934362934362936,0.3787018636315513,0.3793150186244927,0.35143763347428153
79,0.21902871493137244,0.3832046332046332,0.38267206482320576,0.38527227593687746,0.3693782678687095
80,0.21916074192885196,0.3764478764478765,0.37611245312267805,0.37319692431374074,0.3705608779840186
81,0.21870017232316913,0.3803088803088803,0.3799909879633379,0.379543343650014,0.37522554293218996
82,0.21884374591437253,0.3764478764478765,0.3756796827219168,0.3961942582551064,0.3464817208542144
83,0.2189260179346258,0.37741312741312744,0.3768379649730125,0.3851186150781292,0.3552989175909873
84,0.21864260146112152,0.39285714285714285,0.3926138451561476,0.3996754244370531,0.3787037115819129
85,0.21852302822199735,0.3803088803088803,0.3798099782849902,0.37975600937275616,0.36664919797207546
86,0.21833194837425696,0.3783783783783784,0.3779303445813005,0.3754069896169578,0.36839844748588363
87,0.21859676413463824,0.388996138996139,0.38833774141234007,0.3929447795126168,0.3669274208816879
88,0.21820676958922183,0.3812741312741313,0.380995861618372,0.3834789651353119,0.3752936392031494
89,0.21826443572839102,0.38996138996138996,0.3895213017220809,0.40073294199507786,0.3768848481346065
90,0.21834129907868124,0.3803088803088803,0.3799444060781307,0.3798905533911654,0.36394105737919874
91,0.21777983912915894,0.3909266409266409,0.3904939768125007,0.3885815465166715,0.3799134064567082
92,0.21788624290264014,0.3745173745173745,0.3742561144086715,0.37007453936418266,0.36076111139413286
93,0.2175830372355201,0.39768339768339767,0.3971999713790537,0.45175596751217517,0.36699374244509725
94,0.2175083580342206,0.41505791505791506,0.4145516224418006,0.427684576088286,0.3930244049577771
95,0.21715972820917764,0.3938223938223938,0.39351252344473164,0.3932079458667001,0.38757506790595025
96,0.21729046693353943,0.4083011583011583,0.4077400557590427,0.41679437129837793,0.39413077792065776
97,0.21722145333434595,0.39768339768339767,0.3974389999893157,0.39936352463040126,0.3889828369898624
98,0.21664118044304126,0.40444015444015446,0.40391159138613125,0.4057472885665953,0.39142484017612383
99,0.21680114711775925,0.4015444015444015,0.4011578775431443,0.4031695376097653,0.3943090811215873
100,0.2167290449142456,0.40733590733590735,0.4068542552774727,0.41467619509043924,0.3937437267675588
101,0.21701800868366705,0.4015444015444015,0.40126189558081576,0.40242235608419175,0.3921723335406562
102,0.2169134815533956,0.3947876447876448,0.3944114445580864,0.3930709930709931,0.3879907624977086
103,0.2169074203931924,0.41023166023166024,0.40961688078954966,0.4153861954208575,0.3920233964990241
104,0.21681282104867877,0.4025096525096525,0.4021546651333092,0.40841170560118706,0.3960618789027383
105,0.2163164909138824,0.4092664092664093,0.4088564993021216,0.4186994273792231,0.40011854423940335
106,0.21610951694575223,0.4092664092664093,0.409021628240456,0.40887786294054623,0.40618934335670936
107,0.21636979191592245,0.4063706563706564,0.40618133117834443,0.405447804228292,0.40432698980413634
108,0.21603987659468796,0.4083011583011583,0.40787424072741235,0.4083790298502028,0.3985615259538591
109,0.21576759806185059,0.416023166023166,0.4156625457684222,0.4162420647254521,0.4071569716025949
110,0.21593985277594943,0.4140926640926641,0.4135761386781979,0.42375974647892717,0.40217988518957704
111,0.21580437909473071,0.41795366795366795,0.41775088736265426,0.4177830241757235,0.41571693199827964
112,0.21649067103862762,0.40733590733590735,0.4068661213146079,0.41205822798510017,0.3965719325589397
113,0.21612380715933713,0.41505791505791506,0.4146259996691108,0.4186686796469643,0.40643796365825335
114,0.2157210965048183,0.41023166023166024,0.41007725227259706,0.40981804906414016,0.40826037717130603
115,0.2161476666277105,0.40733590733590735,0.406904859959717,0.4086304849933871,0.3986371407305032
116,0.21623700179836966,0.39864864864864863,0.39841046095588134,0.39698070298037197,0.39440158100234446
117,0.21563025631687857,0.4015444015444015,0.40129206251151395,0.3995217983726101,0.39835298574364614
118,0.21551462240291364,0.4140926640926641,0.4136598160942316,0.4142731877333687,0.4053895447721687
119,0.21540175558942737,0.41795366795366795,0.4176474521044328,0.4180107665791988,0.41363018917451577
120,0.21514581279321152,0.41505791505791506,0.414620625147516,0.4174582370218866,0.4063210193186799
121,0.21554781541679846,0.39864864864864863,0.3983882829601441,0.394643820911102,0.39233756623391874
122,0.21482662675958691,0.42084942084942084,0.42047288019640966,0.43760107765391315,0.41014453280182456
123,0.21488427890069556,0.41795366795366795,0.41773757247105286,0.42129766647167716,0.40781124744688135
124,0.21540013497525995,0.42374517374517373,0.4232655269443222,0.44064547451042163,0.41013130384106367
125,0.2147094959562475,0.42277992277992277,0.4226404474192098,0.42205832107438385,0.4216137440096899
126,0.2146775731534669,0.4218146718146718,0.42156240256656075,0.42283683064312966,0.41889712605140633
127,0.21491878005591306,0.42567567567567566,0.42517319881488563,0.43311269719914464,0.4144967063406779
128,0.2153782176248955,0.4140926640926641,0.41372712712071014,0.415195181152628,0.40725808485826404
129,0.21440695497122678,0.4295366795366795,0.42946222893066127,0.4297519729859504,0.42931696119322743
130,0.2151766193635536,0.4198841698841699,0.419515753985483,0.4224894168206083,0.41378035630062854
131,0.21495567126707596,0.4198841698841699,0.41970315804946307,0.4194665234051367,0.41528551451197737
132,0.21424002268097617,0.416023166023166,0.4156873381775257,0.4181250760855962,0.41060268912956494
133,0.2144960192116824,0.4218146718146718,0.42157422003874184,0.42059736929314945,0.4150981557163734
134,0.21442643440130985,0.41795366795366795,0.41749912664024086,0.42487325082087946,0.40596018611413215
135,0.21413591278321814,0.4247104247104247,0.4244414382737814,0.4271825997287513,0.42143568375388285
136,0.21450607659238757,0.42567567567567566,0.42541939075588764,0.4287805475416095,0.41961767642933623
137,0.21434280276298523,0.43532818532818535,0.4351138135889275,0.4410069398939401,0.4311489842519293
138,0.21457947519692508,0.41312741312741313,0.4125963973869465,0.42015829130332705,0.39919030647688714
139,0.21338472763697305,0.4343629343629344,0.43416467631296163,0.4360403538598961,0.4323437743493845
140,0.21360183529781573,0.4266409266409266,0.42637985985449295,0.42609546742038856,0.4219652474852362
141,0.21377312008178595,0.4372586872586873,0.4370658414509654,0.44351901562698476,0.43443597168189446
142,0.2140371117627982,0.42277992277992277,0.42242583079257684,0.42249669627478137,0.415019964870936
143,0.21402145741563855,0.42277992277992277,0.42256282443412924,0.42159553193072746,0.4153283294310699
144,0.21379983018745075,0.44015444015444016,0.43985843963392385,0.444009209716016,0.4353126292935154
145,0.2136098128376585,0.42857142857142855,0.4282478217808639,0.42860197606334466,0.4236851604608614
146,0.21375725576371857,0.4333976833976834,0.4333549528320977,0.4341670730911995,0.4335159641617838
147,0.21302654029745044,0.416988416988417,0.41659168237742933,0.42245039191967787,0.4087630421466913
148,0.21419002341501642,0.416988416988417,0.4165612240570062,0.41694460310760145,0.4086477650112437
149,0.2133742141904253,0.4266409266409266,0.4264388905562857,0.4286304412416298,0.4172723899595174
150,0.21382091984604346,0.43243243243243246,0.43217855585309684,0.44246482085769606,0.4217270356844214
151,0.21370253282966037,0.41795366795366795,0.41759520430790564,0.4189393933067613,0.40462611213886523
152,0.21299173253955264,0.4420849420849421,0.44184969179061256,0.4427829840301236,0.439618737325874
153,0.21390200293425357,0.4218146718146718,0.4214533985269278,0.42400568904815916,0.41521066867551976
154,0.21394148739901456,0.4218146718146718,0.4218424442806186,0.43107931889149337,0.41382095909524863
155,0.21367974308404056,0.4305019305019305,0.4301764089583562,0.4441360978203084,0.41749874846832885
156,0.21323324649622946,0.4362934362934363,0.436064019293885,0.4352866424035105,0.4331360169710801
157,0.21368675882166083,0.4333976833976834,0.4331818835237565,0.43255090323628725,0.4313483380925691
158,0.21330166133967313,0.44015444015444016,0.43986207391132753,0.4427049833290914,0.4332995477677775
159,0.2135935267715743,0.444015444015444,0.4437260797365319,0.45021096452022435,0.4400110928693355
160,0.21310791237787766,0.43532818532818535,0.43495527329604194,0.4375460735861181,0.429316698141128
161,0.21347720785574478,0.43243243243243246,0.43219623349641445,0.4315730577040524,0.4299184814319112
162,0.21301926627303613,0.4343629343629344,0.43407843304851607,0.4337233018919065,0.43068933595249376
163,0.21225795375578332,0.4314671814671815,0.43132762500862026,0.43073461172896144,0.43070575027089114
164,0.21206460893154144,0.43822393822393824,0.4378679159515477,0.4393509003408524,0.4325218071069123
165,0.21220123542077612,0.4420849420849421,0.44188063576057734,0.4417054719119758,0.4398263145663368
